               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  76,            0.034222,            0.014324,            0.012576,             0.80278,             0.74092,             0.78235,             0.42627,            0.038313,           0.0070025,           0.0084234,            0.008515,            0.008515,            0.008515
                  77,            0.034756,             0.01449,            0.011145,             0.79675,             0.73692,             0.78549,             0.41662,            0.037877,           0.0070146,           0.0070619,           0.0084952,           0.0084952,           0.0084952
                  78,            0.036088,            0.014336,            0.013033,             0.80236,             0.74735,             0.79275,             0.41779,            0.038291,           0.0070856,           0.0072245,           0.0084754,           0.0084754,           0.0084754
                  79,            0.035111,            0.014094,            0.013352,             0.78851,             0.73261,             0.78838,             0.41792,            0.039192,           0.0070921,           0.0077446,           0.0084556,           0.0084556,           0.0084556
                  80,            0.035567,            0.014512,            0.011811,             0.79788,             0.76956,             0.80271,             0.41196,            0.039005,           0.0069393,           0.0098752,           0.0084358,           0.0084358,           0.0084358
                  81,            0.034957,            0.014355,            0.011549,             0.80495,             0.77616,              0.8059,             0.43469,            0.037306,           0.0069085,           0.0081756,            0.008416,            0.008416,            0.008416
                  82,            0.036483,            0.014181,            0.011089,             0.84026,             0.77159,             0.82099,             0.42484,            0.038588,           0.0070197,           0.0069409,           0.0083962,           0.0083962,           0.0083962
                  83,            0.034263,            0.014056,            0.011384,               0.828,             0.73225,             0.80595,             0.43926,            0.037218,           0.0069915,           0.0073124,           0.0083764,           0.0083764,           0.0083764
                  84,            0.033841,            0.014294,              0.0126,             0.83879,             0.75988,             0.81115,             0.40686,            0.038503,           0.0070065,            0.007503,           0.0083566,           0.0083566,           0.0083566
                  85,            0.034544,            0.013962,            0.012366,             0.81093,             0.76171,             0.80989,             0.43405,            0.036509,           0.0071232,           0.0083513,           0.0083368,           0.0083368,           0.0083368
                  86,            0.034883,            0.013726,            0.011474,              0.8256,             0.75059,             0.81219,             0.42682,            0.039224,            0.006928,           0.0079838,            0.008317,            0.008317,            0.008317
                  87,             0.03432,            0.014291,            0.011863,             0.81916,             0.76681,             0.80936,             0.43434,            0.038436,           0.0069484,            0.010057,           0.0082972,           0.0082972,           0.0082972
                  88,            0.034452,            0.014372,            0.010427,             0.81113,             0.77398,             0.81139,             0.44758,            0.037956,           0.0069617,           0.0096663,           0.0082774,           0.0082774,           0.0082774
                  89,            0.035988,            0.013808,            0.011918,             0.83412,             0.74645,             0.81546,             0.44799,            0.036241,           0.0069907,           0.0085529,           0.0082576,           0.0082576,           0.0082576
                  90,            0.034701,             0.01431,            0.010894,             0.79338,              0.7606,             0.79805,             0.41554,            0.038251,           0.0070484,           0.0089298,           0.0082378,           0.0082378,           0.0082378
                  91,            0.034632,            0.013828,            0.010846,             0.78103,             0.74835,             0.77986,             0.42411,              0.0364,           0.0072489,            0.010564,            0.008218,            0.008218,            0.008218
                  92,            0.035819,              0.0142,            0.014784,             0.79723,             0.78233,             0.81462,             0.41916,            0.038679,            0.006799,            0.007576,           0.0081982,           0.0081982,           0.0081982
                  93,            0.033737,            0.013513,            0.012004,             0.81269,             0.73843,             0.79746,             0.40205,            0.038608,           0.0068224,           0.0083663,           0.0081784,           0.0081784,           0.0081784
                  94,             0.03361,            0.013988,             0.01144,             0.80791,             0.76513,             0.80151,             0.43005,            0.037304,           0.0070074,           0.0091293,           0.0081586,           0.0081586,           0.0081586
                  95,            0.032787,            0.013943,            0.012706,             0.81783,             0.77232,             0.81443,              0.4409,            0.037219,           0.0069829,            0.010156,           0.0081388,           0.0081388,           0.0081388
                  96,            0.033521,            0.014265,            0.012352,             0.79651,             0.76389,             0.80433,             0.41816,            0.037964,           0.0070914,            0.010249,            0.008119,            0.008119,            0.008119
                  97,            0.033424,            0.013989,            0.011808,             0.79865,             0.79227,             0.81674,             0.46695,            0.035899,           0.0069737,           0.0086433,           0.0080992,           0.0080992,           0.0080992
                  98,             0.03541,            0.013967,            0.010933,             0.80798,             0.75712,               0.806,             0.42455,             0.03778,           0.0068509,           0.0082107,           0.0080794,           0.0080794,           0.0080794
                  99,            0.034062,            0.013772,            0.011832,             0.79723,             0.77661,             0.80169,             0.41363,            0.037337,           0.0070077,           0.0097438,           0.0080596,           0.0080596,           0.0080596
                 100,            0.035834,            0.014079,            0.012758,             0.79526,             0.75376,             0.78511,             0.43129,            0.036527,           0.0070683,            0.011164,           0.0080398,           0.0080398,           0.0080398
                 101,            0.034603,            0.013843,            0.012325,             0.81999,             0.73958,             0.80455,             0.42172,            0.037524,           0.0070365,            0.010311,             0.00802,             0.00802,             0.00802
                 102,            0.033912,            0.013948,            0.012161,             0.81299,             0.76595,             0.81251,             0.44052,            0.036434,           0.0069799,           0.0089039,           0.0080002,           0.0080002,           0.0080002
                 103,            0.033747,            0.013534,            0.011742,             0.77471,             0.75741,              0.7887,             0.41841,            0.037594,           0.0072574,           0.0096315,           0.0079804,           0.0079804,           0.0079804
                 104,            0.034191,            0.013935,            0.012081,             0.82299,             0.77116,             0.82021,             0.43683,            0.035605,           0.0069486,           0.0071805,           0.0079606,           0.0079606,           0.0079606
                 105,            0.034703,            0.014092,            0.011693,              0.8147,             0.77398,             0.81563,             0.44158,            0.036149,           0.0068471,            0.010568,           0.0079408,           0.0079408,           0.0079408
                 106,            0.034174,            0.013335,            0.011483,              0.8196,             0.78247,             0.82215,             0.42919,             0.03789,           0.0068734,           0.0086862,            0.007921,            0.007921,            0.007921
                 107,            0.034012,            0.014501,             0.01224,             0.80794,             0.76418,             0.79726,             0.42985,            0.037045,           0.0069354,            0.012246,           0.0079012,           0.0079012,           0.0079012
                 108,            0.033884,            0.013707,            0.011005,             0.81069,             0.79822,             0.82163,             0.44991,              0.0355,           0.0069922,           0.0084976,           0.0078814,           0.0078814,           0.0078814
                 109,            0.034149,            0.013842,            0.011186,             0.80219,             0.76084,             0.79232,             0.41442,            0.038028,           0.0068953,            0.009678,           0.0078616,           0.0078616,           0.0078616
                 110,            0.034207,            0.013582,            0.011214,             0.80187,             0.77139,               0.805,             0.40404,            0.038331,           0.0068748,           0.0091787,           0.0078418,           0.0078418,           0.0078418
                 111,            0.033151,            0.013395,            0.011344,             0.81518,             0.75459,              0.8056,             0.43463,             0.03684,           0.0069622,           0.0081207,            0.007822,            0.007822,            0.007822
                 112,            0.034233,            0.013536,            0.012537,               0.779,             0.78493,             0.81134,             0.43547,            0.036227,           0.0069194,           0.0080167,           0.0078022,           0.0078022,           0.0078022
                 113,            0.033307,            0.014005,            0.010545,             0.82842,             0.77422,             0.81577,             0.45815,            0.035851,           0.0069378,           0.0080513,           0.0077824,           0.0077824,           0.0077824
                 114,            0.032101,            0.013364,            0.010579,             0.80142,              0.7659,             0.81729,             0.44556,            0.035555,           0.0069663,            0.011703,           0.0077626,           0.0077626,           0.0077626
                 115,            0.032773,            0.013144,           0.0097717,             0.81655,             0.76696,             0.82491,             0.45796,            0.036031,            0.006744,            0.010846,           0.0077428,           0.0077428,           0.0077428
                 116,             0.03195,            0.013269,           0.0092979,             0.81819,             0.78342,             0.81514,              0.4572,            0.036303,           0.0067761,             0.00927,            0.007723,            0.007723,            0.007723
                 117,            0.033245,            0.014012,            0.010168,             0.81356,             0.77656,             0.80706,             0.44076,             0.03743,           0.0068597,            0.010293,           0.0077032,           0.0077032,           0.0077032
                 118,            0.033953,            0.013585,            0.011223,             0.84611,             0.78128,             0.82064,             0.45812,            0.037608,           0.0069097,           0.0075666,           0.0076834,           0.0076834,           0.0076834
                 119,            0.034112,            0.013454,            0.011686,             0.83946,             0.76315,             0.82264,             0.45598,            0.037165,           0.0069691,           0.0092193,           0.0076636,           0.0076636,           0.0076636
                 120,            0.033286,              0.0131,            0.011434,             0.79767,             0.77224,             0.81227,             0.45586,            0.036022,           0.0068383,           0.0083841,           0.0076438,           0.0076438,           0.0076438
                 121,            0.033343,            0.014129,            0.011298,             0.81983,              0.7749,             0.81996,             0.46018,            0.035538,           0.0069134,            0.010139,            0.007624,            0.007624,            0.007624
                 122,            0.033967,            0.013718,            0.011247,              0.8142,             0.77396,             0.82233,             0.45673,            0.035371,            0.006871,            0.009792,           0.0076042,           0.0076042,           0.0076042
                 123,            0.032937,            0.014237,             0.01174,             0.82861,             0.77592,              0.8234,             0.45026,            0.034761,           0.0067857,            0.008689,           0.0075844,           0.0075844,           0.0075844
                 124,            0.033415,             0.01373,            0.011101,             0.83183,             0.80052,             0.83332,             0.46055,             0.03534,           0.0067943,            0.008436,           0.0075646,           0.0075646,           0.0075646
                 125,            0.031836,            0.013537,            0.010737,             0.84049,             0.77295,             0.83164,             0.45522,            0.036626,           0.0068147,           0.0078267,           0.0075448,           0.0075448,           0.0075448
                 126,            0.032824,            0.013571,            0.011868,             0.83896,             0.78719,              0.8303,             0.46615,            0.036176,           0.0068377,           0.0073576,            0.007525,            0.007525,            0.007525
                 127,            0.033098,            0.013391,            0.010062,             0.82105,              0.7957,             0.82981,             0.45507,            0.035648,           0.0066886,           0.0078435,           0.0075052,           0.0075052,           0.0075052
                 128,            0.032674,            0.013399,             0.01056,               0.825,             0.80338,             0.83168,             0.46142,            0.036131,            0.006671,           0.0081237,           0.0074854,           0.0074854,           0.0074854
                 129,            0.032856,            0.013848,           0.0092642,             0.82879,             0.77882,             0.82037,             0.45931,            0.036226,           0.0067802,           0.0060079,           0.0074656,           0.0074656,           0.0074656
                 130,            0.031799,            0.013377,            0.010158,             0.83298,             0.80056,             0.83582,             0.46247,            0.036668,           0.0066451,           0.0058493,           0.0074458,           0.0074458,           0.0074458
                 131,            0.031776,            0.013628,           0.0096191,             0.83204,             0.80066,             0.83183,             0.45945,            0.036107,           0.0067217,           0.0076858,            0.007426,            0.007426,            0.007426
                 132,            0.032051,            0.012659,            0.011196,             0.84423,             0.77273,             0.82335,             0.46444,            0.035845,           0.0066941,           0.0086982,           0.0074062,           0.0074062,           0.0074062
                 133,            0.030254,            0.012927,            0.010333,             0.83626,             0.78274,             0.83364,             0.47085,            0.034711,           0.0067655,           0.0077756,           0.0073864,           0.0073864,           0.0073864
                 134,               0.032,            0.013685,            0.010076,             0.84347,             0.77538,             0.82477,             0.45297,            0.035779,           0.0067322,           0.0093684,           0.0073666,           0.0073666,           0.0073666
                 135,             0.03213,            0.013618,            0.010015,             0.85286,             0.77277,             0.82986,             0.46522,            0.034809,           0.0067418,           0.0095939,           0.0073468,           0.0073468,           0.0073468
                 136,            0.030829,            0.013425,           0.0093794,             0.83823,             0.77651,             0.82517,             0.45399,            0.035448,           0.0066957,           0.0085902,            0.007327,            0.007327,            0.007327
                 137,            0.032866,            0.013348,            0.010854,             0.84888,             0.79807,             0.83589,             0.46864,            0.035844,           0.0068861,            0.010705,           0.0073072,           0.0073072,           0.0073072
                 138,             0.03102,            0.013406,            0.010887,             0.84953,             0.77771,             0.84029,              0.4697,            0.034533,           0.0068257,           0.0090651,           0.0072874,           0.0072874,           0.0072874
                 139,            0.031276,            0.013815,            0.011155,             0.83578,              0.8049,              0.8331,             0.46821,            0.037449,           0.0065455,           0.0081404,           0.0072676,           0.0072676,           0.0072676
                 140,            0.032127,            0.012959,           0.0099171,             0.83691,             0.79123,             0.82958,             0.45477,            0.037927,           0.0065811,           0.0077881,           0.0072478,           0.0072478,           0.0072478
                 141,            0.032444,            0.013664,            0.010728,             0.84397,             0.78242,             0.83496,             0.46691,            0.036458,           0.0066278,           0.0085645,            0.007228,            0.007228,            0.007228
                 142,            0.033723,            0.013599,             0.01027,             0.83033,             0.79204,             0.83033,             0.47714,            0.034747,           0.0066779,           0.0080624,           0.0072082,           0.0072082,           0.0072082
                 143,            0.031003,            0.013453,            0.010591,              0.8523,             0.77463,             0.83727,             0.47424,            0.034304,           0.0067128,           0.0083369,           0.0071884,           0.0071884,           0.0071884
                 144,            0.031826,            0.012784,            0.010292,             0.85595,             0.79847,             0.83673,             0.48234,            0.035105,           0.0066043,           0.0082166,           0.0071686,           0.0071686,           0.0071686
                 145,            0.032315,            0.013523,           0.0096318,             0.84229,              0.7649,             0.83108,             0.47322,            0.035387,            0.006674,           0.0088511,           0.0071488,           0.0071488,           0.0071488
                 146,            0.032853,              0.0132,            0.009691,             0.83135,             0.78568,             0.83452,             0.47628,            0.034906,           0.0067524,           0.0093672,            0.007129,            0.007129,            0.007129
                 147,            0.031199,            0.012827,           0.0090463,             0.82655,             0.80232,             0.83259,             0.46815,            0.034293,           0.0068202,            0.008304,           0.0071092,           0.0071092,           0.0071092
                 148,            0.031654,            0.013204,           0.0083649,             0.82019,             0.80532,             0.83908,             0.48613,            0.034618,           0.0066963,           0.0068876,           0.0070894,           0.0070894,           0.0070894
                 149,            0.032478,            0.013662,            0.010306,              0.8082,             0.80308,             0.83804,             0.46915,            0.034679,            0.006666,           0.0070092,           0.0070696,           0.0070696,           0.0070696
                 150,            0.031746,             0.01337,           0.0088927,             0.82583,             0.81348,             0.83485,             0.47319,            0.035649,           0.0068115,           0.0071096,           0.0070498,           0.0070498,           0.0070498
                 151,            0.031174,            0.012975,           0.0095184,             0.83007,             0.78897,             0.82075,             0.46504,            0.035368,           0.0067229,           0.0077832,             0.00703,             0.00703,             0.00703
                 152,            0.030387,            0.013422,            0.008921,             0.84652,             0.80667,             0.83418,             0.47529,            0.034831,           0.0065724,           0.0074379,           0.0070102,           0.0070102,           0.0070102
                 153,            0.031469,            0.013073,           0.0096982,             0.85638,             0.80765,             0.84247,             0.47992,            0.035357,           0.0065273,           0.0078924,           0.0069904,           0.0069904,           0.0069904
                 154,            0.030231,             0.01294,           0.0094529,             0.84603,             0.80825,             0.83881,             0.48176,            0.034931,           0.0067352,           0.0079041,           0.0069706,           0.0069706,           0.0069706
