               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.033679,            0.013404,            0.015617,             0.78036,             0.76176,             0.78315,             0.46751,            0.036682,           0.0071567,            0.013401,          0.00093207,          0.00093207,          0.00093207
                  36,            0.033234,            0.013065,            0.014885,             0.82535,             0.76502,             0.79547,             0.50407,            0.034799,           0.0070774,            0.014112,          0.00093007,          0.00093007,          0.00093007
                  37,            0.032096,            0.012926,            0.013336,             0.83026,             0.77427,             0.80225,             0.51566,            0.034536,           0.0070168,            0.013169,          0.00092807,          0.00092807,          0.00092807
                  38,            0.033112,             0.01258,            0.013528,             0.81857,             0.77033,             0.79567,              0.4849,            0.035646,           0.0070882,            0.013112,          0.00092607,          0.00092607,          0.00092607
                  39,            0.033355,            0.013202,            0.013491,             0.81261,             0.76926,             0.79807,             0.48674,            0.035378,           0.0070816,            0.014042,          0.00092408,          0.00092408,          0.00092408
                  40,            0.032763,            0.013207,            0.014141,             0.82174,             0.76265,             0.79919,             0.49547,            0.035441,           0.0070244,            0.012603,          0.00092208,          0.00092208,          0.00092208
                  41,            0.032636,            0.013016,            0.013422,             0.81509,             0.75938,              0.8072,             0.47341,            0.036796,           0.0070734,            0.012209,          0.00092008,          0.00092008,          0.00092008
                  42,            0.033067,             0.01288,            0.012554,             0.80687,             0.76381,             0.79524,             0.48064,            0.035124,           0.0070927,            0.012952,          0.00091808,          0.00091808,          0.00091808
                  43,            0.031996,            0.012625,             0.01185,             0.81092,             0.77318,             0.81098,             0.50484,            0.034467,           0.0071175,            0.011746,          0.00091608,          0.00091608,          0.00091608
                  44,            0.032452,            0.013119,            0.012043,             0.79819,             0.77397,             0.80399,             0.48227,            0.035686,           0.0069992,            0.012072,          0.00091409,          0.00091409,          0.00091409
                  45,            0.031764,            0.013302,             0.01274,             0.81839,             0.78602,             0.81188,             0.50904,            0.034091,           0.0069904,            0.011191,          0.00091209,          0.00091209,          0.00091209
                  46,             0.03209,            0.012557,            0.013356,             0.82273,             0.74584,             0.80063,             0.47436,            0.034549,            0.007188,            0.011453,          0.00091009,          0.00091009,          0.00091009
                  47,            0.032583,            0.012695,             0.01338,             0.81069,              0.7694,             0.80523,             0.51681,            0.034072,           0.0070742,            0.011567,          0.00090809,          0.00090809,          0.00090809
                  48,            0.031862,            0.012963,            0.011732,             0.82127,             0.78475,             0.81555,              0.5255,            0.033475,           0.0070388,            0.011417,          0.00090609,          0.00090609,          0.00090609
                  49,            0.032521,            0.012798,            0.012849,             0.81712,             0.76482,             0.81005,             0.50219,            0.034466,             0.00705,            0.010978,           0.0009041,           0.0009041,           0.0009041
                  50,            0.031712,            0.012418,            0.012802,              0.8349,              0.7874,             0.81826,             0.52051,             0.03504,            0.006975,            0.011152,           0.0009021,           0.0009021,           0.0009021
                  51,            0.032802,            0.012963,            0.012745,             0.83126,             0.76392,             0.81517,             0.50436,            0.035333,           0.0070515,            0.011577,           0.0009001,           0.0009001,           0.0009001
                  52,            0.031303,             0.01261,            0.011256,             0.82719,             0.78196,             0.80479,             0.49591,            0.035069,           0.0070269,            0.010908,           0.0008981,           0.0008981,           0.0008981
                  53,            0.030985,            0.012148,            0.011866,             0.80235,             0.78298,             0.80145,             0.49785,            0.035284,           0.0070179,            0.010054,           0.0008961,           0.0008961,           0.0008961
                  54,            0.030352,            0.012243,            0.013218,             0.82103,             0.77819,             0.80468,             0.49497,            0.035116,           0.0071117,            0.010346,          0.00089411,          0.00089411,          0.00089411
                  55,            0.030839,            0.012238,            0.012004,             0.81703,             0.78085,             0.80659,             0.51292,            0.035622,           0.0071571,            0.011842,          0.00089211,          0.00089211,          0.00089211
                  56,            0.030523,            0.012738,            0.011112,             0.84853,             0.77813,             0.82425,             0.51391,            0.035345,           0.0070788,            0.010446,          0.00089011,          0.00089011,          0.00089011
                  57,            0.031348,            0.011915,            0.011675,             0.82758,             0.78757,             0.81631,             0.51477,            0.034351,           0.0070472,            0.010635,          0.00088811,          0.00088811,          0.00088811
                  58,            0.031383,             0.01247,             0.01163,             0.81827,             0.78738,             0.80452,             0.49164,            0.036256,           0.0070994,              0.0104,          0.00088611,          0.00088611,          0.00088611
                  59,            0.031546,            0.012438,            0.011783,             0.82032,             0.79656,             0.80949,             0.50347,            0.034612,           0.0070836,            0.010985,          0.00088412,          0.00088412,          0.00088412
                  60,            0.030209,            0.012161,            0.011444,             0.84819,             0.76514,             0.80589,             0.49749,             0.03538,           0.0070718,            0.010738,          0.00088212,          0.00088212,          0.00088212
                  61,            0.030535,            0.012023,            0.011822,             0.83377,             0.78386,             0.81582,              0.5069,            0.034241,           0.0071052,            0.010098,          0.00088012,          0.00088012,          0.00088012
                  62,            0.031024,            0.012187,            0.010894,             0.82986,             0.79378,             0.81127,             0.50479,            0.034653,           0.0070844,            0.011037,          0.00087812,          0.00087812,          0.00087812
                  63,            0.031119,            0.012437,            0.011468,             0.80984,             0.79201,             0.81369,              0.5018,            0.035419,           0.0071575,            0.010583,          0.00087612,          0.00087612,          0.00087612
                  64,            0.030966,            0.011797,            0.010665,             0.82343,             0.78545,             0.81449,             0.48881,            0.035694,           0.0070733,           0.0098586,          0.00087413,          0.00087413,          0.00087413
                  65,            0.030867,            0.012821,            0.012071,             0.80233,             0.79323,             0.81256,             0.50873,            0.035532,           0.0069568,           0.0092255,          0.00087213,          0.00087213,          0.00087213
                  66,            0.030695,            0.012033,            0.011028,             0.82044,             0.80042,             0.82189,             0.51718,            0.034077,           0.0070313,            0.010051,          0.00087013,          0.00087013,          0.00087013
                  67,            0.029714,             0.01169,            0.011644,             0.82877,              0.7878,             0.82295,             0.51033,            0.034351,           0.0069684,           0.0095026,          0.00086813,          0.00086813,          0.00086813
                  68,            0.030711,            0.011961,            0.010919,             0.83295,             0.78633,              0.8243,             0.50689,             0.03497,           0.0070038,            0.010477,          0.00086613,          0.00086613,          0.00086613
                  69,            0.030484,            0.012261,            0.010648,             0.82541,             0.80822,              0.8261,             0.52701,            0.034135,           0.0069746,            0.010233,          0.00086414,          0.00086414,          0.00086414
                  70,             0.02994,            0.011474,            0.010926,             0.84873,             0.78026,             0.82975,              0.5164,            0.034855,           0.0069833,             0.01041,          0.00086214,          0.00086214,          0.00086214
                  71,            0.030651,            0.011958,            0.011155,             0.82945,             0.77615,             0.81626,             0.49944,            0.035123,           0.0070225,            0.010325,          0.00086014,          0.00086014,          0.00086014
                  72,            0.030191,            0.012051,            0.010245,             0.80104,             0.77697,             0.81019,             0.49653,            0.035047,            0.007168,            0.011133,          0.00085814,          0.00085814,          0.00085814
                  73,            0.030364,            0.012076,            0.010879,             0.83706,             0.76719,             0.81469,             0.48962,            0.035581,           0.0071273,            0.010379,          0.00085614,          0.00085614,          0.00085614
                  74,             0.02919,            0.011846,            0.010334,             0.82847,             0.78966,             0.81369,             0.50142,            0.035505,           0.0070116,           0.0090789,          0.00085415,          0.00085415,          0.00085415
                  75,             0.03049,            0.012036,           0.0098218,             0.82757,             0.78262,              0.8167,             0.51556,            0.034571,           0.0069676,           0.0091583,          0.00085215,          0.00085215,          0.00085215
                  76,            0.028973,            0.011962,             0.01078,             0.84859,             0.77662,             0.81592,             0.51081,            0.036055,           0.0070891,           0.0095909,          0.00085015,          0.00085015,          0.00085015
