               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.033174,            0.013413,            0.010371,             0.82603,             0.78806,             0.83618,             0.47642,            0.033474,           0.0061949,           0.0093096,          0.00078688,          0.00078688,          0.00078688
                  34,            0.032116,            0.012983,            0.012377,             0.82916,             0.81027,             0.83638,              0.5146,            0.032762,           0.0061942,           0.0089692,          0.00078022,          0.00078022,          0.00078022
                  35,            0.031713,            0.013407,            0.012021,             0.84147,             0.82111,             0.84422,             0.47581,             0.03418,            0.006037,           0.0081997,          0.00077356,          0.00077356,          0.00077356
                  36,            0.031725,            0.013225,            0.010909,             0.85207,             0.78854,             0.84175,             0.46604,            0.033681,           0.0059818,           0.0080126,           0.0007669,           0.0007669,           0.0007669
                  37,            0.031946,            0.013188,            0.010542,             0.85395,             0.81748,             0.85789,             0.49144,            0.033325,           0.0059698,           0.0079725,          0.00076024,          0.00076024,          0.00076024
                  38,            0.029741,            0.012858,           0.0092089,             0.82041,             0.80913,             0.83788,             0.48632,             0.03359,           0.0061122,           0.0078318,          0.00075358,          0.00075358,          0.00075358
                  39,            0.032289,            0.013297,           0.0099404,             0.86202,             0.80252,             0.85426,             0.48708,            0.032906,           0.0060546,           0.0077991,          0.00074692,          0.00074692,          0.00074692
                  40,            0.031273,            0.013262,           0.0094884,             0.82465,             0.82042,             0.84745,             0.48116,            0.033965,           0.0060992,           0.0073583,          0.00074026,          0.00074026,          0.00074026
                  41,            0.031278,            0.013376,            0.010405,             0.82639,             0.80136,             0.84073,             0.47155,            0.034092,           0.0060312,           0.0075381,           0.0007336,           0.0007336,           0.0007336
                  42,            0.031085,               0.013,            0.009832,             0.84982,             0.80977,             0.85364,              0.5008,            0.032824,           0.0059657,           0.0072976,          0.00072694,          0.00072694,          0.00072694
                  43,            0.029554,             0.01266,            0.008526,             0.83824,             0.80877,             0.84694,             0.48634,            0.033097,            0.006035,           0.0075614,          0.00072028,          0.00072028,          0.00072028
                  44,             0.03075,            0.013094,           0.0082038,             0.83636,             0.81964,             0.85442,             0.46949,            0.034634,           0.0060375,           0.0072138,          0.00071362,          0.00071362,          0.00071362
                  45,            0.030189,            0.013265,           0.0088296,              0.8389,             0.82974,             0.85979,             0.51409,            0.032321,           0.0059862,           0.0071085,          0.00070696,          0.00070696,          0.00070696
                  46,            0.029297,            0.012583,            0.010119,              0.8624,              0.8228,             0.85873,              0.4675,            0.033427,            0.005934,           0.0070212,           0.0007003,           0.0007003,           0.0007003
                  47,            0.030027,            0.012867,            0.010025,              0.8435,             0.80367,              0.8521,             0.48891,            0.032884,           0.0060128,           0.0074808,          0.00069364,          0.00069364,          0.00069364
                  48,            0.030701,               0.013,           0.0098306,             0.84913,             0.82182,             0.85384,             0.51341,            0.031694,           0.0058883,           0.0073466,          0.00068698,          0.00068698,          0.00068698
                  49,            0.030385,            0.012832,           0.0096223,             0.83316,             0.82023,             0.86017,             0.50197,            0.032449,           0.0059526,           0.0070924,          0.00068032,          0.00068032,          0.00068032
                  50,            0.029753,            0.012717,            0.009082,             0.86186,             0.82265,             0.86823,             0.50438,            0.032956,           0.0059328,           0.0063877,          0.00067366,          0.00067366,          0.00067366
                  51,            0.030254,            0.012855,           0.0084472,             0.83166,             0.83433,             0.86596,             0.51714,             0.03191,           0.0059636,           0.0068754,            0.000667,            0.000667,            0.000667
                  52,            0.030412,            0.012813,           0.0083791,             0.83147,              0.8385,             0.86281,             0.53025,            0.032047,           0.0059163,           0.0070453,          0.00066034,          0.00066034,          0.00066034
                  53,            0.029248,            0.012271,           0.0084985,             0.82963,             0.82257,             0.85884,             0.49568,            0.032835,           0.0060321,           0.0066617,          0.00065368,          0.00065368,          0.00065368
                  54,            0.029005,            0.012425,           0.0084056,              0.8488,             0.82189,             0.86179,             0.50584,            0.033034,           0.0058693,           0.0062654,          0.00064702,          0.00064702,          0.00064702
                  55,             0.02896,            0.012448,           0.0088028,             0.80466,             0.84758,             0.85588,             0.49148,            0.034551,            0.006045,           0.0069194,          0.00064036,          0.00064036,          0.00064036
                  56,            0.028678,             0.01272,           0.0080868,             0.84961,             0.81259,             0.86203,             0.49916,             0.03272,            0.005961,           0.0064747,           0.0006337,           0.0006337,           0.0006337
                  57,            0.029959,            0.012381,           0.0096188,             0.82821,             0.84084,             0.85941,             0.49404,            0.032494,           0.0059411,           0.0065695,          0.00062704,          0.00062704,          0.00062704
                  58,            0.030043,            0.012742,           0.0088595,             0.83398,             0.83111,             0.85434,             0.51556,            0.031853,           0.0059396,           0.0067246,          0.00062038,          0.00062038,          0.00062038
                  59,            0.030155,            0.012561,           0.0092113,             0.83226,             0.83955,             0.85857,             0.51751,            0.032021,           0.0059218,           0.0067847,          0.00061372,          0.00061372,          0.00061372
                  60,            0.028931,            0.012203,           0.0082507,             0.85835,             0.83615,             0.85772,             0.50535,             0.03262,           0.0058427,           0.0069823,          0.00060706,          0.00060706,          0.00060706
                  61,            0.028942,            0.012294,           0.0098682,             0.85738,             0.84392,             0.87252,             0.52172,            0.032097,           0.0058245,           0.0069992,           0.0006004,           0.0006004,           0.0006004
                  62,            0.028573,            0.012525,           0.0079121,             0.84009,             0.84796,             0.86405,             0.50943,             0.03251,           0.0058953,           0.0069273,          0.00059374,          0.00059374,          0.00059374
                  63,            0.028744,            0.012414,           0.0086696,             0.85952,             0.82584,             0.86579,             0.50913,            0.032645,           0.0058351,            0.007363,          0.00058708,          0.00058708,          0.00058708
                  64,            0.028408,            0.011955,           0.0078866,             0.85284,              0.8404,             0.86434,             0.51951,            0.032843,           0.0058513,           0.0072818,          0.00058042,          0.00058042,          0.00058042
                  65,            0.029044,            0.012901,           0.0090299,             0.83525,             0.83802,             0.86513,              0.5074,            0.031837,             0.00584,           0.0072078,          0.00057376,          0.00057376,          0.00057376
                  66,            0.028761,            0.012352,           0.0077601,             0.85041,             0.83937,             0.86844,             0.52576,            0.031765,           0.0058563,           0.0071884,           0.0005671,           0.0005671,           0.0005671
                  67,            0.027767,            0.011922,           0.0082223,             0.85759,             0.84432,             0.87377,             0.52461,            0.031691,           0.0058408,           0.0060612,          0.00056044,          0.00056044,          0.00056044
                  68,            0.028577,            0.012206,           0.0085483,             0.85953,             0.84306,             0.86908,             0.52679,            0.031473,           0.0058318,           0.0065466,          0.00055378,          0.00055378,          0.00055378
                  69,            0.028349,            0.012424,           0.0091157,              0.8536,             0.84729,             0.87077,              0.5196,            0.032076,           0.0058038,           0.0061013,          0.00054712,          0.00054712,          0.00054712
                  70,            0.028035,            0.011804,           0.0079364,             0.85017,             0.84779,             0.86601,             0.51214,            0.032201,           0.0058359,           0.0064465,          0.00054046,          0.00054046,          0.00054046
                  71,            0.028791,            0.012067,           0.0087637,             0.86614,             0.83679,             0.86853,              0.5049,            0.031745,           0.0058587,            0.006755,           0.0005338,           0.0005338,           0.0005338
                  72,            0.028178,             0.01227,           0.0078149,             0.86415,              0.8383,             0.86971,             0.51902,             0.03269,           0.0058013,           0.0071777,          0.00052714,          0.00052714,          0.00052714
                  73,            0.029726,            0.012319,           0.0083054,             0.86278,             0.83611,             0.86664,             0.50555,            0.032872,           0.0058575,            0.007369,          0.00052048,          0.00052048,          0.00052048
                  74,            0.027439,            0.012199,           0.0084193,             0.85841,             0.83979,             0.86753,             0.51727,            0.030937,           0.0058683,           0.0065473,          0.00051382,          0.00051382,          0.00051382
                  75,            0.027489,            0.012188,           0.0069431,              0.8575,             0.82162,             0.86531,             0.53514,             0.03072,           0.0057873,           0.0064585,          0.00050716,          0.00050716,          0.00050716
                  76,            0.026767,            0.012048,           0.0073088,             0.85236,             0.84652,             0.87125,             0.53174,            0.031456,           0.0058514,           0.0066568,           0.0005005,           0.0005005,           0.0005005
                  77,            0.027259,            0.012353,            0.006387,             0.85425,             0.84238,             0.87455,             0.54904,            0.030296,           0.0057691,           0.0065462,          0.00049384,          0.00049384,          0.00049384
                  78,            0.027864,            0.012075,           0.0076902,             0.84299,             0.83878,             0.87113,             0.53472,             0.03176,           0.0058677,           0.0058327,          0.00048718,          0.00048718,          0.00048718
                  79,            0.027288,            0.011908,            0.007874,              0.8554,             0.83476,             0.87113,             0.52896,            0.031133,           0.0058436,           0.0059437,          0.00048052,          0.00048052,          0.00048052
                  80,            0.028341,            0.012423,           0.0075339,             0.84367,              0.8424,             0.86496,             0.52713,            0.031895,           0.0058706,           0.0062069,          0.00047386,          0.00047386,          0.00047386
                  81,            0.028056,            0.012324,           0.0072311,             0.85358,             0.83994,             0.86747,             0.51394,            0.031991,           0.0059018,           0.0061776,           0.0004672,           0.0004672,           0.0004672
                  82,            0.028288,            0.012152,           0.0076427,             0.86266,             0.83751,              0.8776,             0.53322,            0.031716,           0.0058703,           0.0062036,          0.00046054,          0.00046054,          0.00046054
                  83,            0.026956,            0.012145,           0.0067987,             0.85805,             0.83246,              0.8736,             0.52989,            0.031493,           0.0058915,           0.0063262,          0.00045388,          0.00045388,          0.00045388
                  84,            0.026729,            0.012155,            0.008084,             0.84464,             0.83406,             0.86906,             0.51873,            0.031101,           0.0059035,           0.0062824,          0.00044722,          0.00044722,          0.00044722
                  85,             0.02719,            0.011928,           0.0071019,             0.86248,             0.83829,             0.87961,             0.54596,            0.030987,           0.0058138,           0.0063587,          0.00044056,          0.00044056,          0.00044056
                  86,            0.027598,            0.011688,           0.0075203,             0.87514,             0.83641,             0.87545,             0.52866,            0.032042,           0.0058532,            0.006648,           0.0004339,           0.0004339,           0.0004339
                  87,            0.026895,            0.012308,           0.0070672,             0.87901,             0.83625,             0.87846,              0.5462,            0.030594,           0.0057872,           0.0065212,          0.00042724,          0.00042724,          0.00042724
                  88,            0.026585,            0.012285,           0.0060592,              0.8697,             0.83677,             0.87438,             0.52535,            0.031744,           0.0058178,           0.0063432,          0.00042058,          0.00042058,          0.00042058
                  89,            0.027658,            0.011778,             0.00771,             0.85641,             0.83555,             0.87401,             0.54048,            0.030558,           0.0058892,           0.0063441,          0.00041392,          0.00041392,          0.00041392
                  90,            0.026788,            0.012268,           0.0071006,             0.86313,             0.83354,             0.87342,             0.53142,             0.03175,            0.005918,            0.006695,          0.00040726,          0.00040726,          0.00040726
                  91,            0.027097,            0.011814,           0.0070881,             0.85449,             0.83916,             0.86859,             0.53687,            0.030423,           0.0058884,            0.006766,           0.0004006,           0.0004006,           0.0004006
                  92,            0.027747,            0.012004,           0.0081224,             0.85092,             0.84609,             0.87244,             0.53345,            0.031382,            0.005834,           0.0067211,          0.00039394,          0.00039394,          0.00039394
                  93,            0.026331,            0.011437,           0.0065524,             0.86276,             0.84121,             0.87585,             0.52348,               0.031,           0.0058698,           0.0071372,          0.00038728,          0.00038728,          0.00038728
                  94,            0.026818,            0.011922,           0.0066795,             0.85074,             0.85084,             0.87394,             0.53473,            0.030731,           0.0058679,           0.0068455,          0.00038062,          0.00038062,          0.00038062
                  95,            0.025692,            0.011723,           0.0071995,             0.84896,              0.8648,             0.87851,             0.53587,             0.03084,           0.0058031,           0.0062607,          0.00037396,          0.00037396,          0.00037396
                  96,            0.026575,            0.012122,           0.0079801,             0.84289,             0.85099,             0.86774,             0.52982,            0.031179,           0.0057786,           0.0067435,           0.0003673,           0.0003673,           0.0003673
                  97,            0.026546,            0.011858,           0.0072067,             0.86615,             0.85042,             0.87942,             0.54235,            0.030315,           0.0057538,              0.0062,          0.00036064,          0.00036064,          0.00036064
                  98,             0.02778,            0.011811,           0.0066703,             0.85408,             0.85383,             0.87791,             0.54214,            0.031501,           0.0057827,           0.0061746,          0.00035398,          0.00035398,          0.00035398
                  99,            0.026701,            0.011772,           0.0072473,             0.85901,             0.85357,             0.87955,             0.54087,            0.030394,           0.0057656,           0.0064655,          0.00034732,          0.00034732,          0.00034732
                 100,             0.02739,            0.011846,           0.0073852,             0.87193,             0.84396,             0.88108,             0.54606,            0.029691,           0.0057469,           0.0063839,          0.00034066,          0.00034066,          0.00034066
                 101,            0.026954,            0.011542,           0.0062896,             0.86409,             0.84932,             0.87616,             0.54705,            0.029999,           0.0057097,           0.0062671,            0.000334,            0.000334,            0.000334
                 102,            0.026692,            0.011915,            0.007176,             0.86623,             0.85169,             0.88221,             0.54192,            0.030271,           0.0057428,           0.0063512,          0.00032734,          0.00032734,          0.00032734
                 103,            0.026069,            0.011536,           0.0069444,             0.86284,             0.85168,             0.88107,             0.54533,            0.030058,           0.0057657,           0.0062929,          0.00032068,          0.00032068,          0.00032068
                 104,            0.026021,            0.011642,            0.006873,             0.86605,             0.85488,             0.88407,             0.54929,            0.029427,           0.0057461,           0.0060634,          0.00031402,          0.00031402,          0.00031402
                 105,             0.02749,            0.011806,           0.0067616,             0.86068,             0.84901,             0.87825,              0.5425,             0.02953,           0.0057888,           0.0059404,          0.00030736,          0.00030736,          0.00030736
                 106,            0.026184,            0.011459,           0.0075006,             0.85986,              0.8454,             0.87798,             0.54724,            0.029293,            0.005737,           0.0062004,           0.0003007,           0.0003007,           0.0003007
                 107,            0.026254,            0.012197,           0.0065205,             0.86072,             0.84864,             0.87685,             0.55115,            0.029936,           0.0057266,           0.0060455,          0.00029404,          0.00029404,          0.00029404
                 108,            0.025952,            0.011745,           0.0063805,             0.85698,             0.85477,              0.8796,             0.54329,            0.029914,           0.0057913,           0.0062284,          0.00028738,          0.00028738,          0.00028738
                 109,            0.026458,            0.011649,           0.0066427,             0.85226,             0.85174,             0.87061,             0.54066,            0.030087,           0.0057795,           0.0062186,          0.00028072,          0.00028072,          0.00028072
                 110,            0.025686,            0.011388,           0.0062329,             0.86879,              0.8589,             0.87829,             0.54353,            0.030287,            0.005704,           0.0059687,          0.00027406,          0.00027406,          0.00027406
                 111,            0.025082,             0.01119,           0.0058883,              0.8537,             0.86757,             0.87947,             0.54445,            0.030023,           0.0057128,           0.0058083,           0.0002674,           0.0002674,           0.0002674
                 112,            0.026495,            0.011357,           0.0069372,              0.8616,             0.86262,             0.87993,             0.55052,            0.029584,           0.0057233,            0.005851,          0.00026074,          0.00026074,          0.00026074
                 113,             0.02509,            0.011714,           0.0060888,             0.85961,             0.85692,             0.87949,             0.55359,            0.029938,            0.005755,           0.0059963,          0.00025408,          0.00025408,          0.00025408
                 114,            0.025063,            0.011367,           0.0059343,             0.86951,             0.84878,             0.87943,             0.54795,            0.029513,           0.0057908,            0.006111,          0.00024742,          0.00024742,          0.00024742
                 115,            0.025356,            0.011263,           0.0065612,             0.87627,              0.8464,             0.88037,             0.55253,            0.029329,           0.0057358,            0.006002,          0.00024076,          0.00024076,          0.00024076
                 116,            0.024417,            0.011481,           0.0054853,             0.87022,             0.84571,             0.87819,              0.5492,             0.02995,           0.0057103,             0.00595,           0.0002341,           0.0002341,           0.0002341
                 117,            0.025657,            0.011924,           0.0061138,             0.86496,             0.85452,             0.87913,             0.55332,            0.029535,           0.0056845,           0.0057408,          0.00022744,          0.00022744,          0.00022744
                 118,             0.02576,            0.011757,            0.006775,             0.86231,             0.86134,             0.88045,             0.55916,            0.029421,           0.0056807,           0.0058315,          0.00022078,          0.00022078,          0.00022078
                 119,            0.025278,            0.011406,           0.0062562,             0.85195,             0.86261,             0.88043,             0.55109,            0.029938,           0.0057486,           0.0060892,          0.00021412,          0.00021412,          0.00021412
                 120,            0.025539,              0.0111,           0.0065065,             0.84935,             0.85917,             0.87936,             0.55311,            0.030149,            0.005793,           0.0061176,          0.00020746,          0.00020746,          0.00020746
                 121,            0.025461,            0.011979,           0.0063739,             0.84765,              0.8502,             0.87891,             0.55109,            0.030046,           0.0057872,           0.0060111,           0.0002008,           0.0002008,           0.0002008
                 122,              0.0255,            0.011576,           0.0067039,             0.87481,             0.83378,             0.88298,              0.5565,            0.029639,           0.0057519,           0.0060316,          0.00019414,          0.00019414,          0.00019414
                 123,            0.025115,            0.011955,           0.0071264,             0.85119,              0.8594,             0.88286,             0.54997,            0.030081,           0.0057516,           0.0059453,          0.00018748,          0.00018748,          0.00018748
                 124,            0.025809,            0.011797,           0.0060264,             0.86805,             0.84779,             0.88063,             0.54556,            0.030163,           0.0057297,             0.00589,          0.00018082,          0.00018082,          0.00018082
                 125,            0.024637,            0.011541,           0.0057956,             0.84311,             0.86483,             0.87697,             0.55378,            0.029909,           0.0057475,           0.0060461,          0.00017416,          0.00017416,          0.00017416
                 126,            0.025297,            0.011459,           0.0065982,             0.85109,             0.86041,             0.87684,             0.54977,            0.029901,           0.0057311,           0.0059112,           0.0001675,           0.0001675,           0.0001675
                 127,            0.025317,            0.011427,           0.0057848,             0.85487,             0.87138,             0.88019,             0.55145,             0.02927,           0.0057326,            0.005722,          0.00016084,          0.00016084,          0.00016084
                 128,            0.024973,            0.011417,           0.0059122,             0.85193,              0.8647,             0.88443,             0.54757,            0.030028,           0.0057422,           0.0058239,          0.00015418,          0.00015418,          0.00015418
                 129,            0.024962,            0.011803,           0.0058151,             0.85232,             0.85886,             0.88319,             0.54848,            0.029837,           0.0057071,           0.0056983,          0.00014752,          0.00014752,          0.00014752
                 130,            0.024644,            0.011348,           0.0055304,             0.85538,              0.8608,              0.8835,             0.54517,            0.029697,            0.005718,           0.0059808,          0.00014086,          0.00014086,          0.00014086
                 131,            0.024561,             0.01167,           0.0051073,             0.84244,             0.86892,             0.87844,             0.55367,             0.02964,           0.0057325,           0.0059329,           0.0001342,           0.0001342,           0.0001342
                 132,             0.02438,            0.010821,           0.0059535,             0.84356,             0.87524,             0.87779,             0.55367,            0.029633,            0.005729,           0.0059284,          0.00012754,          0.00012754,          0.00012754
                 133,            0.023573,            0.011098,           0.0062204,             0.84634,             0.86317,             0.87671,             0.55127,            0.029715,           0.0057284,           0.0059888,          0.00012088,          0.00012088,          0.00012088
                 134,            0.024469,            0.011734,           0.0056495,             0.85215,             0.86616,             0.87977,             0.55289,             0.02967,           0.0057439,           0.0058682,          0.00011422,          0.00011422,          0.00011422
                 135,            0.024898,            0.011697,           0.0059234,             0.84757,             0.86232,             0.87862,             0.55427,            0.029501,           0.0057637,           0.0058233,          0.00010756,          0.00010756,          0.00010756
                 136,            0.023793,             0.01164,           0.0058414,             0.85922,              0.8654,             0.88644,             0.55235,            0.029711,            0.005755,           0.0058389,           0.0001009,           0.0001009,           0.0001009
                 137,            0.025478,            0.011501,           0.0064517,             0.84938,             0.86824,             0.88077,             0.55128,             0.02968,           0.0057649,           0.0059273,           9.424e-05,           9.424e-05,           9.424e-05
                 138,            0.023353,            0.011296,           0.0056809,             0.84638,             0.87152,             0.88604,             0.55969,             0.02937,           0.0057647,           0.0059381,           8.758e-05,           8.758e-05,           8.758e-05
                 139,            0.024075,            0.011791,           0.0058517,             0.84564,             0.86706,             0.87634,             0.55572,            0.029393,           0.0057679,           0.0059815,           8.092e-05,           8.092e-05,           8.092e-05
                 140,            0.024818,            0.011236,           0.0063259,             0.85248,             0.85409,             0.87679,             0.54908,            0.029615,           0.0057709,           0.0059427,           7.426e-05,           7.426e-05,           7.426e-05
                 141,            0.024145,            0.011673,           0.0057347,             0.85823,             0.85021,             0.87874,             0.55675,            0.029204,           0.0057584,           0.0058697,            6.76e-05,            6.76e-05,            6.76e-05
                 142,            0.025449,            0.011657,           0.0060575,             0.85128,             0.85972,             0.87939,              0.5583,            0.029265,           0.0057534,           0.0058756,           6.094e-05,           6.094e-05,           6.094e-05
                 143,            0.023609,            0.011517,             0.00629,             0.84586,             0.86806,             0.88164,             0.56355,            0.029181,           0.0057588,           0.0058622,           5.428e-05,           5.428e-05,           5.428e-05
                 144,            0.024306,            0.011074,           0.0057443,             0.83723,             0.86818,              0.8789,             0.56262,            0.028869,            0.005767,           0.0059577,           4.762e-05,           4.762e-05,           4.762e-05
                 145,             0.02458,              0.0117,           0.0060002,             0.84146,             0.86204,             0.87841,             0.55981,            0.029198,            0.005757,           0.0058577,           4.096e-05,           4.096e-05,           4.096e-05
                 146,            0.024802,            0.011418,            0.005682,             0.84318,              0.8643,             0.87937,             0.55896,            0.029442,           0.0057637,           0.0058548,            3.43e-05,            3.43e-05,            3.43e-05
                 147,            0.023916,            0.011101,           0.0052913,             0.85949,             0.84814,              0.8803,             0.55797,            0.029591,           0.0057668,           0.0058729,           2.764e-05,           2.764e-05,           2.764e-05
                 148,            0.023656,            0.011387,           0.0052413,             0.84682,             0.86218,             0.87852,             0.55761,            0.029645,            0.005757,           0.0058558,           2.098e-05,           2.098e-05,           2.098e-05
                 149,            0.024865,            0.011913,           0.0063155,              0.8457,             0.86112,             0.87913,             0.55755,            0.029559,           0.0057631,           0.0058927,           1.432e-05,           1.432e-05,           1.432e-05
