               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.026022,           0.0076768,            0.020132,             0.93356,             0.91446,             0.94243,             0.70416,             0.01807,           0.0039446,           0.0026616,            0.006238,            0.006238,            0.006238
                  59,            0.025609,           0.0079979,            0.019212,             0.94639,             0.91218,             0.95009,             0.69951,            0.016817,           0.0040456,            0.002336,            0.006172,            0.006172,            0.006172
                  60,            0.026386,           0.0080005,            0.020775,             0.90481,             0.92379,              0.9405,             0.68104,            0.017841,           0.0038851,           0.0036638,            0.006106,            0.006106,            0.006106
                  61,            0.024905,           0.0081811,            0.018578,             0.88899,             0.89995,             0.92554,             0.69239,            0.018099,           0.0040879,           0.0039646,             0.00604,             0.00604,             0.00604
                  62,            0.024457,           0.0077633,            0.018899,             0.92812,             0.89477,             0.93108,             0.69365,            0.017265,           0.0039803,           0.0051431,            0.005974,            0.005974,            0.005974
                  63,            0.024862,            0.007776,             0.02018,             0.90887,             0.89344,              0.9192,             0.70207,            0.017358,           0.0038317,           0.0050895,            0.005908,            0.005908,            0.005908
                  64,            0.024351,           0.0077141,            0.016137,             0.90068,             0.87926,             0.91607,             0.71616,            0.018139,            0.003718,           0.0034518,            0.005842,            0.005842,            0.005842
                  65,            0.023825,           0.0079403,             0.01781,             0.94815,              0.9261,             0.95238,             0.72533,            0.016157,           0.0037302,           0.0026598,            0.005776,            0.005776,            0.005776
                  66,            0.024301,           0.0076636,            0.016933,              0.9468,             0.89339,             0.93468,             0.71104,            0.016975,           0.0039794,           0.0024877,             0.00571,             0.00571,             0.00571
                  67,            0.025901,           0.0076209,            0.015536,             0.95326,              0.9128,             0.94409,             0.69339,            0.018155,           0.0038836,           0.0039163,            0.005644,            0.005644,            0.005644
                  68,             0.02446,           0.0073959,            0.017204,             0.94479,             0.92653,             0.95122,             0.75237,            0.015593,           0.0037279,            0.001995,            0.005578,            0.005578,            0.005578
                  69,            0.025027,           0.0074429,            0.017206,             0.94245,             0.89164,             0.93847,             0.71461,            0.016371,             0.00378,           0.0035449,            0.005512,            0.005512,            0.005512
                  70,            0.024621,           0.0073939,            0.016135,             0.94733,             0.90675,              0.9509,             0.73478,            0.016495,           0.0037029,           0.0030273,            0.005446,            0.005446,            0.005446
                  71,            0.023663,           0.0073285,            0.016895,             0.93728,             0.92415,             0.95138,             0.74605,            0.014796,           0.0037652,           0.0032213,             0.00538,             0.00538,             0.00538
                  72,            0.023757,            0.007542,            0.016436,             0.91948,             0.91716,             0.93873,             0.72569,            0.014419,           0.0037577,           0.0030226,            0.005314,            0.005314,            0.005314
                  73,            0.024089,           0.0073778,             0.01727,             0.90538,             0.90068,             0.91884,             0.66613,             0.01776,           0.0039272,            0.004606,            0.005248,            0.005248,            0.005248
                  74,            0.023925,            0.007457,            0.016319,             0.84928,             0.78362,             0.83461,             0.55816,             0.02028,           0.0051158,           0.0081194,            0.005182,            0.005182,            0.005182
                  75,            0.023295,           0.0075923,            0.017207,             0.94853,             0.93622,             0.95274,             0.73464,            0.015658,           0.0038567,           0.0033432,            0.005116,            0.005116,            0.005116
                  76,             0.02336,           0.0077346,            0.016157,             0.96812,              0.9317,             0.94904,             0.72989,            0.016755,           0.0038377,           0.0023357,             0.00505,             0.00505,             0.00505
                  77,            0.024184,            0.007526,            0.016284,             0.92856,             0.87802,             0.93922,             0.70177,            0.017268,           0.0040255,           0.0029077,            0.004984,            0.004984,            0.004984
                  78,            0.023636,           0.0075657,            0.016358,             0.95037,             0.90039,             0.95214,             0.73797,            0.015881,           0.0037678,           0.0027152,            0.004918,            0.004918,            0.004918
                  79,            0.022556,           0.0074836,            0.016824,              0.9345,             0.91373,             0.94164,             0.72218,            0.015509,           0.0036738,           0.0028387,            0.004852,            0.004852,            0.004852
                  80,            0.023156,           0.0073781,            0.014169,             0.94692,              0.9022,             0.93759,             0.73686,            0.017184,           0.0037981,           0.0029566,            0.004786,            0.004786,            0.004786
                  81,            0.023808,           0.0075661,            0.017579,              0.9395,             0.92928,              0.9522,             0.75647,            0.015293,            0.003815,           0.0014018,             0.00472,             0.00472,             0.00472
                  82,            0.023194,           0.0073683,            0.015058,             0.93673,             0.91953,             0.94961,             0.74814,             0.01679,           0.0036329,           0.0012678,            0.004654,            0.004654,            0.004654
                  83,            0.022725,           0.0073442,            0.014736,             0.95252,             0.93262,             0.95585,             0.74832,            0.016715,           0.0037742,           0.0022522,            0.004588,            0.004588,            0.004588
                  84,            0.022592,           0.0075225,             0.01524,             0.95031,             0.93558,             0.95359,             0.75632,            0.016097,            0.003661,           0.0015825,            0.004522,            0.004522,            0.004522
                  85,            0.022011,           0.0071017,            0.017172,             0.87517,               0.872,             0.89065,             0.66802,            0.019389,           0.0040251,           0.0074352,            0.004456,            0.004456,            0.004456
                  86,            0.021567,           0.0069319,            0.016064,             0.93186,             0.92239,             0.92712,             0.75873,            0.016518,           0.0036832,           0.0045483,             0.00439,             0.00439,             0.00439
                  87,            0.023376,           0.0074471,            0.016024,             0.93837,             0.91727,               0.946,             0.74108,            0.016433,           0.0037139,            0.005927,            0.004324,            0.004324,            0.004324
                  88,            0.021913,           0.0072201,            0.015913,             0.95994,              0.9291,             0.94806,             0.74862,            0.017111,           0.0036601,           0.0020021,            0.004258,            0.004258,            0.004258
                  89,            0.022791,           0.0070639,            0.015401,             0.96009,             0.93023,             0.95187,             0.77251,            0.015768,            0.003628,           0.0024065,            0.004192,            0.004192,            0.004192
                  90,            0.021948,           0.0068402,            0.011889,             0.95076,             0.93666,              0.9542,             0.76368,            0.015526,            0.003569,           0.0031736,            0.004126,            0.004126,            0.004126
                  91,            0.022463,           0.0071524,            0.014675,             0.92525,             0.94961,             0.95202,             0.75405,            0.016551,           0.0036745,           0.0026398,             0.00406,             0.00406,             0.00406
                  92,            0.022457,           0.0071611,            0.013952,             0.94581,             0.91933,             0.94941,             0.76589,            0.015085,           0.0035248,           0.0022162,            0.003994,            0.003994,            0.003994
                  93,            0.020983,           0.0071254,            0.013212,             0.95561,             0.92908,             0.95832,             0.75257,            0.016165,           0.0035843,           0.0022694,            0.003928,            0.003928,            0.003928
                  94,            0.021726,           0.0072028,            0.013867,             0.93982,             0.93663,             0.96323,             0.77765,            0.015597,           0.0034676,           0.0020155,            0.003862,            0.003862,            0.003862
                  95,            0.021573,           0.0069231,            0.014664,             0.94009,             0.93167,             0.95264,             0.77597,            0.014775,           0.0035705,           0.0022219,            0.003796,            0.003796,            0.003796
                  96,            0.021146,            0.006911,            0.014978,             0.93068,             0.90463,             0.94072,             0.75684,             0.01531,           0.0035662,           0.0044047,             0.00373,             0.00373,             0.00373
                  97,            0.021864,           0.0073442,            0.015037,             0.94698,             0.93867,             0.95807,             0.76708,            0.015257,           0.0035077,           0.0023091,            0.003664,            0.003664,            0.003664
                  98,            0.021703,            0.007076,            0.013664,              0.9379,             0.93569,             0.95109,             0.77078,            0.015019,           0.0034933,           0.0022983,            0.003598,            0.003598,            0.003598
                  99,            0.021674,            0.006986,            0.014047,             0.93315,              0.9445,             0.96074,             0.77632,            0.014988,           0.0035146,           0.0023944,            0.003532,            0.003532,            0.003532
                 100,            0.020585,           0.0067377,             0.01326,             0.95575,             0.93495,             0.96266,              0.7726,            0.015884,           0.0035588,           0.0021734,            0.003466,            0.003466,            0.003466
                 101,            0.020885,           0.0069477,            0.014502,             0.95959,             0.93558,             0.95046,             0.76348,            0.015633,           0.0036074,           0.0022784,              0.0034,              0.0034,              0.0034
                 102,            0.020405,           0.0068618,            0.014839,             0.96345,             0.94882,              0.9619,             0.77105,             0.01454,           0.0035922,           0.0018464,            0.003334,            0.003334,            0.003334
                 103,            0.021195,           0.0067478,            0.013012,              0.9606,             0.94543,             0.96371,             0.77946,            0.014619,           0.0035252,           0.0015248,            0.003268,            0.003268,            0.003268
                 104,            0.021067,           0.0068046,            0.012755,             0.95882,             0.94304,             0.96181,             0.77868,            0.014768,           0.0035025,           0.0012391,            0.003202,            0.003202,            0.003202
                 105,            0.019043,           0.0067816,            0.014767,             0.93936,             0.94411,             0.95193,             0.78509,             0.01503,           0.0034923,           0.0025073,            0.003136,            0.003136,            0.003136
                 106,            0.019246,           0.0065014,            0.012574,             0.94947,             0.94099,             0.95812,             0.78083,             0.01469,           0.0034336,            0.001598,             0.00307,             0.00307,             0.00307
                 107,            0.020108,           0.0068333,            0.012745,             0.94582,             0.95066,              0.9589,             0.78483,            0.014217,           0.0034363,           0.0022342,            0.003004,            0.003004,            0.003004
                 108,            0.019978,           0.0065895,            0.013303,             0.95564,             0.94059,             0.96407,             0.76936,            0.014491,           0.0034092,           0.0015739,            0.002938,            0.002938,            0.002938
                 109,            0.019609,           0.0066205,            0.013054,             0.95642,             0.94143,             0.95947,             0.77041,            0.015603,           0.0034732,           0.0027581,            0.002872,            0.002872,            0.002872
                 110,            0.019956,           0.0068214,            0.011021,             0.93517,             0.92957,              0.9493,              0.7774,            0.014746,           0.0034049,           0.0025078,            0.002806,            0.002806,            0.002806
                 111,            0.019257,           0.0069263,            0.012194,             0.96914,             0.93212,             0.96241,             0.78138,            0.014279,           0.0034696,           0.0016216,             0.00274,             0.00274,             0.00274
                 112,            0.020389,           0.0066524,             0.01267,             0.95723,             0.94002,             0.95913,             0.76887,            0.014966,           0.0034161,           0.0015205,            0.002674,            0.002674,            0.002674
                 113,            0.018885,           0.0066512,            0.012684,             0.94597,             0.94295,             0.95888,             0.77339,            0.014335,           0.0034693,           0.0027267,            0.002608,            0.002608,            0.002608
                 114,            0.018804,           0.0066096,            0.013022,             0.93868,             0.94192,             0.95007,             0.78664,              0.0136,           0.0034467,           0.0019607,            0.002542,            0.002542,            0.002542
                 115,            0.019732,           0.0066908,            0.012164,             0.95495,             0.94686,                0.96,             0.78062,            0.014703,           0.0034467,           0.0015924,            0.002476,            0.002476,            0.002476
                 116,            0.019642,           0.0065903,            0.012409,             0.95994,             0.93993,             0.96272,             0.77619,            0.014802,            0.003478,           0.0015156,             0.00241,             0.00241,             0.00241
                 117,            0.019102,           0.0066611,             0.01188,             0.94699,             0.94755,             0.95422,             0.77834,            0.014204,           0.0033962,           0.0022005,            0.002344,            0.002344,            0.002344
                 118,            0.019672,           0.0068183,            0.012256,             0.95283,             0.94346,             0.95927,             0.79611,            0.013231,           0.0033023,           0.0011924,            0.002278,            0.002278,            0.002278
                 119,            0.018919,           0.0067527,            0.011804,             0.95927,             0.94383,              0.9598,             0.79767,            0.013025,           0.0033551,           0.0032305,            0.002212,            0.002212,            0.002212
                 120,            0.017989,           0.0064293,            0.011546,             0.96935,             0.94089,             0.96056,             0.79484,            0.014312,           0.0034386,           0.0025812,            0.002146,            0.002146,            0.002146
                 121,            0.017598,           0.0068281,            0.011031,             0.96244,              0.9522,             0.96294,             0.79506,            0.013553,           0.0033463,            0.001651,             0.00208,             0.00208,             0.00208
                 122,            0.019319,            0.006519,            0.011739,             0.96165,             0.93487,             0.95917,             0.78598,            0.013963,           0.0033794,           0.0018857,            0.002014,            0.002014,            0.002014
                 123,            0.019173,            0.006437,             0.01248,             0.96301,             0.93389,             0.96127,             0.79379,            0.013411,           0.0034167,           0.0010777,            0.001948,            0.001948,            0.001948
                 124,            0.017942,           0.0061697,             0.01121,             0.96629,             0.93349,             0.95979,             0.79207,            0.014052,           0.0033586,           0.0012936,            0.001882,            0.001882,            0.001882
                 125,            0.017495,            0.006398,            0.012541,             0.96171,             0.93438,             0.96015,             0.78455,            0.014077,           0.0034009,           0.0014548,            0.001816,            0.001816,            0.001816
                 126,            0.019443,           0.0065357,            0.011588,              0.9433,             0.94407,              0.9574,              0.7954,            0.014231,           0.0033573,          0.00087432,             0.00175,             0.00175,             0.00175
                 127,            0.018541,           0.0064997,            0.011343,             0.95226,             0.94264,             0.95677,             0.79642,            0.013777,           0.0033086,            0.001244,            0.001684,            0.001684,            0.001684
                 128,            0.017628,           0.0063507,            0.011398,             0.96861,             0.95078,             0.96401,             0.80537,            0.013699,           0.0032866,           0.0011251,            0.001618,            0.001618,            0.001618
                 129,            0.018172,           0.0065052,            0.011369,             0.96609,             0.95561,             0.96525,             0.81272,            0.013735,           0.0032842,           0.0010647,            0.001552,            0.001552,            0.001552
                 130,            0.018444,           0.0063712,            0.010508,             0.96099,             0.94646,             0.96164,              0.8027,            0.014066,           0.0032591,           0.0012741,            0.001486,            0.001486,            0.001486
                 131,            0.017553,           0.0061916,            0.010833,             0.95359,             0.94665,             0.96034,             0.80615,            0.013187,           0.0032612,           0.0012824,             0.00142,             0.00142,             0.00142
                 132,            0.017424,           0.0060136,             0.01075,             0.96772,              0.9453,             0.96412,             0.81825,            0.013428,           0.0032977,           0.0014333,            0.001354,            0.001354,            0.001354
                 133,            0.017543,            0.006221,            0.010663,             0.94898,             0.94422,             0.96337,             0.81584,            0.013474,           0.0032883,           0.0016158,            0.001288,            0.001288,            0.001288
                 134,             0.01778,           0.0062657,           0.0093147,             0.95665,             0.94743,             0.96215,             0.81288,            0.013301,           0.0033319,           0.0022495,            0.001222,            0.001222,            0.001222
                 135,            0.016598,           0.0060355,            0.010379,             0.93705,             0.95617,             0.95876,             0.81875,            0.013028,           0.0032615,           0.0019725,            0.001156,            0.001156,            0.001156
                 136,            0.017056,           0.0063697,              0.0105,             0.95417,             0.94678,             0.96185,             0.81337,            0.012933,           0.0032629,           0.0016853,             0.00109,             0.00109,             0.00109
                 137,            0.018023,           0.0062834,            0.010961,             0.94129,             0.94816,              0.9592,             0.81343,            0.012179,           0.0032516,           0.0018822,            0.001024,            0.001024,            0.001024
                 138,             0.01638,           0.0060541,           0.0090463,             0.95036,              0.9449,             0.95749,             0.80857,            0.012765,           0.0032787,            0.002357,            0.000958,            0.000958,            0.000958
                 139,            0.016202,           0.0062225,           0.0089846,             0.95209,             0.95313,              0.9592,             0.81726,            0.013165,           0.0032577,           0.0020186,            0.000892,            0.000892,            0.000892
                 140,            0.016168,              0.0063,           0.0097676,             0.95143,             0.95471,              0.9584,             0.82308,            0.012892,            0.003199,           0.0013291,            0.000826,            0.000826,            0.000826
                 141,             0.01702,           0.0061271,           0.0097408,             0.95106,             0.95282,             0.95689,             0.81839,            0.012723,           0.0032193,           0.0015483,             0.00076,             0.00076,             0.00076
                 142,            0.016449,            0.006155,            0.010079,             0.95481,             0.95081,             0.95785,             0.82348,            0.012885,           0.0031954,           0.0015936,            0.000694,            0.000694,            0.000694
                 143,            0.015331,           0.0060853,           0.0083501,             0.96128,             0.94886,             0.95755,             0.81909,             0.01312,           0.0032155,           0.0016585,            0.000628,            0.000628,            0.000628
                 144,            0.015991,           0.0062879,           0.0092498,             0.95664,             0.94738,             0.95703,             0.81204,            0.013273,           0.0031768,           0.0018613,            0.000562,            0.000562,            0.000562
                 145,            0.016179,            0.006078,           0.0087516,             0.96021,             0.94488,             0.95714,             0.82164,             0.01313,           0.0032035,           0.0021461,            0.000496,            0.000496,            0.000496
                 146,            0.015547,           0.0059114,           0.0087238,             0.96047,             0.94883,             0.95984,             0.82398,            0.012875,           0.0032005,           0.0014896,             0.00043,             0.00043,             0.00043
                 147,            0.014576,            0.005859,           0.0082288,             0.95774,             0.95348,              0.9625,               0.825,            0.012852,           0.0031844,           0.0013489,            0.000364,            0.000364,            0.000364
                 148,            0.015862,           0.0059639,           0.0083027,             0.96283,             0.94571,              0.9619,             0.82784,            0.012871,           0.0031739,           0.0013262,            0.000298,            0.000298,            0.000298
                 149,            0.014718,           0.0057861,           0.0071588,              0.9638,             0.94498,             0.96249,             0.82815,            0.012698,            0.003181,           0.0013201,            0.000232,            0.000232,            0.000232
